sku,ean,normale_prijs,advies_prijs
39975096,8713274047146,92.55,127.29
39975097,8713274046873,103.35,131.99
39975098,8713274047825,92.45,106.09
39975109,8713274046620,97.85,126.09
39975110,8713274047832,97.95,117.29
39975111,8713274048396,113.50,164.47
39975113,8713274047085,87.05,121.49
39975119,8713274047924,92.45,106.09
39975120,8713274047177,87.05,121.49
39975121,8713274046637,103.35,131.99
39975123,8711577096410,7.65,7.19
39975141,8713274026820,68.30,103.45
39975142,8711113127592,28.60,67.49
39975147,8711577021399,6.25,5.99
39975149,5413326198620,3.25,3.99
39975150,5413326198767,3.25,3.99
39975151,5400997716116,2.50,3.99
39975152,5413326198668,3.25,3.99
39975153,5413326204369,2.75,3.69
39975154,8711577089443,7.05,6.69
39975156,8711577076214,8.45,7.99
39975179,8713274004996,33.00,48.39
39975183,8713274020156,15.40,22.59
39975200,8711577195847,7.65,7.29
39975201,8711113127967,44.05,105.99
39975209,5413326195513,2.30,3.09
39975210,5413326382111,3.20,3.19
39975211,5413326194431,2.85,3.49
39975212,5413326195520,2.30,3.09
39975213,5413326192123,3.20,3.79
39975215,8711577093952,8.45,7.99
39975217,8711577189723,12.75,12.19
39975218,8716242727477,33.00,84.95
39975219,8711577212728,7.65,7.29
39975220,8716242726654,33.00,84.95
39975221,8716242660538,37.45,84.95
39975222,8711577265984,14.30,13.39
39975318,5413326209203,10.35,11.99
39975319,5413326199672,3.20,3.79
39975320,5413326199726,3.85,4.59
39975321,5413326209241,12.45,13.09
39975322,5413326209234,13.85,14.89
39975323,5413326202068,2.95,3.59
39975326,5400997735995,5.40,5.29
39975327,5413326194424,2.85,3.49
39975328,5413326192116,3.20,3.79
39975344,5413326195766,3.85,4.59
39975345,5413326195155,4.85,4.99
39975346,5413326197647,3.20,3.79
39975347,5413326205755,8.55,9.19
39975348,5413326205823,5.35,5.69
39975349,5413326205670,7.65,8.59
39975350,5413326202242,4.85,4.99
39975351,5400997735698,4.50,4.29
39975352,8711577018009,5.70,5.39
39975353,8711577021245,6.25,5.99
39975355,8711577252212,10.35,9.79
39975360,8711577191122,6.45,6.19
39975362,8711577008840,7.25,6.99
39975367,5413326204352,2.40,3.39
39975368,5413326204376,3.50,4.29
39975369,5413326199740,4.50,4.79
39975370,5413326198750,3.25,3.99
39975371,5413326192147,3.20,3.79
39975372,5413326199658,3.20,3.79
39975375,5413326191744,4.75,4.99
39975377,5413326206417,7.80,8.49
39975378,5413326212739,7.80,8.75
39975379,5413326197890,3.85,4.59
39975380,5413326197777,3.20,3.79
39975381,5413326194486,2.40,3.19
39975382,5413326214474,15.80,16.79
39975383,5413326204871,4.75,6.59
39975384,5413326204840,5.95,6.79
39975385,5413326203119,3.85,5.59
39975386,5413326203096,2.85,3.69
39975387,5413326195902,1.10,1.49
39975388,5413326195926,1.10,1.49
39975389,5413326195988,1.75,2.49
39975390,5413326195681,3.25,3.99
39975391,5413326207797,7.65,8.29
39975392,5413326207773,7.65,8.29
39975393,5413326195773,3.85,4.59
39975394,5413326195728,3.20,3.79
39975416,5413326199665,3.20,3.79
39975417,5413326209135,7.80,8.49
39975418,5413326191171,3.25,3.99
39975419,5413326202075,2.85,3.49
39975420,5413326191430,3.25,3.99
39975421,5413326191188,3.25,3.99
39975422,5413326202020,3.40,3.99
39975423,5413326194455,2.30,3.09
39975424,5413326212746,11.60,12.39
39975425,5413326214467,13.20,14.39
39975428,8716242727699,33.00,56.99
39975430,8716242726647,33.00,84.95
39975431,8716242651758,37.45,84.95
39975432,8711577062743,7.05,6.69
39975436,8711577008796,12.75,12.19
39975438,8716242726661,33.00,84.95
39975440,8711577221010,6.45,5.99
39975441,8716242795575,40.75,104.95
39975442,8716242722533,48.45,104.95
39975443,8716242727484,33.00,84.95
39975448,5413326204406,6.55,7.79
39975449,5413326204383,4.95,4.59
39975450,5413326199719,3.20,3.79
39975451,5413326199702,3.20,3.79
39975452,5413326209142,6.70,7.09
39975453,5413326209173,10.35,11.99
39975454,8711577269760,7.65,7.29
39975455,8711577206543,7.65,7.29
39975486,5413326199757,4.50,4.79
39975487,5413326199733,3.85,4.59
39975508,5413326202013,3.20,3.79
39975509,5413326191447,3.25,3.99
39975510,5413326197913,1.10,1.19
39975511,5413326197807,3.20,3.79
39975515,5413326204888,4.35,6.29
39975516,5413326203829,2.50,3.49
39975517,5413326212708,5.15,5.59
39975518,5413326212722,6.95,7.59
39975519,5413326197906,3.85,4.59
39975520,5413326204734,5.70,5.39
39975521,5413326213330,7.15,7.79
39975522,5413326203843,4.25,6.49
39975523,5413326204796,6.25,6.09
39975524,5413326212715,5.95,6.69
39975525,5413326213323,7.65,8.79
39975526,5413326213224,5.60,6.09
39975527,5413326203836,4.05,6.29
39975528,5413326204765,4.95,4.59
39975529,5413326204727,6.25,6.09
39975530,5413326203072,5.85,5.59
39975541,5413326199689,3.20,3.79
39975542,5413326209104,7.65,8.29
39975543,5413326209111,7.65,8.29
39975544,5413326209166,6.70,7.09
39975545,5413326209159,7.80,8.49
39975546,5413326191164,3.25,3.99
39975547,5413326191751,4.75,4.99
39975548,5413326194493,2.40,3.19
39975549,5413326197944,1.10,1.19
39975550,5413326197814,3.85,4.59
39975551,5413326195797,0.90,1.19
39975552,5413326195865,0.95,1.19
39975553,5413326195858,0.95,1.19
39975554,5413326195674,3.95,4.69
39975555,5413326207650,6.85,7.29
39975556,5413326195919,1.00,1.39
39975557,5413326195698,3.20,3.79
39975558,5413326207681,7.65,8.29
39975559,5413326207674,7.80,8.49
39975560,5413326195827,3.20,3.79
39975561,5413326203003,4.95,4.59
39975562,5413326203133,8.65,9.99
39975563,5413326203034,5.05,4.69
39975564,5413326195667,3.85,4.59
39975565,5413326195650,3.85,4.59
39975566,5413326196008,2.15,2.79
39975567,5413326207827,7.65,8.29
39975568,5413326195889,1.10,1.49
39975569,5413326207742,7.65,8.29
39975570,5413326207698,7.65,8.29
39975571,5413326203140,3.60,4.89
39975572,5413326203164,4.85,6.59
39975573,5413326203089,2.40,3.29
39975574,5413326203027,5.70,5.39
39975575,5413326195872,0.95,1.29
39975576,5413326195704,3.25,3.99
39975577,5413326207810,7.65,8.29
39975578,5413326207766,10.05,10.89
39975579,5413326207780,7.65,8.29
39975580,5413326207711,7.65,8.29
39975581,5413326207667,7.65,8.29
39975582,5413326207759,8.75,9.09
39975583,5413326195780,3.85,4.59
39975584,5413326195834,3.20,3.79
39975585,5413326212982,12.10,12.49
39975586,5413326213002,12.65,13.99
39975587,5413326205731,7.65,8.29
39975588,5413326205809,8.55,9.19
39975589,5413326205700,9.75,10.29
39975590,5413326205663,6.70,7.09
39975591,5413326195735,3.20,3.79
39975592,5413326195186,4.85,4.99
39975593,5413326195148,4.85,4.99
39975594,5413326194820,4.85,4.99
39975595,5413326197678,5.30,5.59
39975596,5413326213019,14.65,15.99
39975597,5413326195124,4.85,4.99
39975598,5413326205793,5.95,6.39
39975599,5413326194813,4.85,4.99
39975600,5413326205625,6.70,7.09
39975608,5413326194448,2.85,3.49
39975610,5413326198651,3.25,3.99
39975631,5413326197791,3.20,3.79
39975632,5413326213316,7.65,8.95
39975633,5413326213231,6.05,6.49
39975634,5413326204864,3.85,5.89
39975635,5413326204772,5.05,4.69
39975636,5413326214702,18.70,19.49
39975637,5413326214481,19.05,19.89
39975638,5413326197999,1.50,2.35
39975639,5413326204758,5.70,5.39
39975640,5413326203102,2.95,4.59
39975641,5413326197623,3.20,3.79
39975642,5413326205649,7.80,8.49
39975643,5413326205861,4.75,4.99
39975644,5413326202198,4.85,4.99
39975645,5413326206639,7.65,8.29
39975646,5413326195414,4.15,4.79
39975647,5413326206103,4.75,4.99
39975648,5413326206066,4.60,4.89
39975649,5400997735452,1.20,1.19
39975650,5400997735223,2.40,2.59
39975651,5413326195841,3.25,3.99
39975652,5413326195810,3.20,3.79
39975653,5413326212951,12.95,14.39
39975654,5413326212975,13.20,13.99
39975655,5413326195100,4.85,4.99
39975656,5413326197661,4.50,4.79
39975657,5413326205854,5.45,5.89
39975658,5413326197616,3.20,3.79
39975659,5413326205762,10.05,10.89
39975660,5413326205694,8.75,9.09
39975668,5413326192482,3.85,4.59
39975669,5413326192499,3.85,4.59
39975670,5413326192468,3.85,4.59
39975711,5413326205656,6.70,7.09
39975712,5413326206608,9.75,10.29
39975721,5413326198682,3.40,3.99
39975722,5413326192161,3.20,3.79
39975757,5400997735919,2.65,2.59
39975758,5413326192505,3.85,4.59
39975759,5413326206615,9.75,10.29
39975760,5400997686099,53.85,56.99
39975761,5413326197739,3.20,3.79
39975762,5413326197753,3.20,3.79
39975763,5413326204857,2.75,3.89
39975764,5413326198002,1.65,2.35
39975765,5413326213217,5.45,5.99
39975766,5413326204833,6.55,7.79
39975767,5413326203065,5.70,5.39
39975768,5413326203010,4.95,4.59
39975769,5413326203126,8.95,8.89
39975770,5413326195971,1.65,2.29
39975771,5413326195421,4.15,4.79
39975772,5413326197289,2.85,3.49
39975773,5413326197340,2.75,3.69
39975774,5413326196954,2.85,3.49
39975775,5413326203799,4.95,4.59
39975776,5413326203683,5.70,5.39
39975778,5413326203652,5.05,4.69
39975779,5413326202266,4.85,4.99
39975792,5413326203690,5.70,5.39
39975793,5413326203539,4.95,4.59
39975794,5413326197067,2.85,3.49
39975795,5413326197111,2.85,3.49
39975796,5413326197036,2.85,3.49
39975797,5413326203706,5.70,5.39
39975798,5413326203676,5.70,5.39
39975799,5413326199764,4.60,4.89
39975800,5413326209197,10.35,11.99
39975801,5413326209210,6.05,6.49
39975802,5413326209227,6.05,6.49
39975803,5413326202082,2.95,3.59
39975804,5413326191416,3.25,3.99
39975805,5413326192246,3.95,4.69
39975806,5413326214504,13.75,14.29
39975807,5413326198019,1.65,2.35
39975808,5413326197821,3.85,4.59
39975809,5413326205878,5.45,5.89
39975810,5413326202204,4.85,4.99
39975811,5400997735018,1.75,1.69
39975812,5400997734998,2.30,2.39
39975813,5413326202228,4.85,4.99
39975814,5400997734950,1.50,1.49
39975823,5413326204390,6.25,6.09
39975824,5413326199696,3.20,3.79
39975825,5413326209180,9.85,11.79
39975826,5413326209128,7.80,8.49
39975827,5413326191157,3.25,3.99
39975828,5413326191423,3.25,3.99
39975857,5400997735834,2.05,2.09
39975858,5413326192475,3.85,4.59
39975859,5413326192185,6.70,7.09
39975860,5400997734943,2.05,2.09
39975861,5400997735254,2.75,2.59
39975862,5413326198507,2.15,2.49
39975863,5413326203782,4.95,4.59
39975864,5413326203751,5.70,5.39
39975865,5413326197319,2.85,3.49
39975866,5413326197210,2.85,3.49
39975867,5413326203591,4.95,4.59
39975868,5413326196985,2.85,3.49
39975869,5413326196978,2.85,3.49
39975870,5413326197296,2.85,3.49
39975871,5413326197333,2.95,3.59
39975872,5413326197258,2.85,3.49
39975873,5413326203607,4.95,4.59
39975874,5413326203584,4.95,4.59
39975875,5413326203553,4.95,4.59
39975876,5413326197050,2.85,3.49
39975877,5413326195711,3.20,3.79
39975878,5413326195759,3.95,4.69
39975879,5413326195896,1.10,1.49
39975880,5413326207728,7.80,8.49
39975881,5413326195933,1.10,1.59
39975882,5413326195940,1.30,1.59
39975883,5413326195995,2.05,2.59
39975884,5413326207803,7.65,8.29
39975885,5413326212944,12.10,12.99
39975886,5413326212937,12.10,12.99
39975897,5413326198415,1.30,1.69
39975898,5413326206592,7.65,8.29
39975899,5400997734851,1.30,1.39
39975900,5413326198514,2.40,2.99
39975901,5413326197241,2.85,3.49
39975902,5413326203515,4.95,4.59
39975903,5413326203621,4.95,4.59
39975904,5413326197074,2.85,3.49
39975905,5413326197326,2.95,3.59
39975906,5413326197425,2.85,3.49
39975907,5413326195193,4.85,4.99
39975908,5413326212920,11.75,12.69
39975909,5413326194844,4.85,4.99
39975910,5413326205618,6.70,7.09
39975911,5413326197654,4.50,4.79
39975912,5413326197609,3.20,3.79
39975913,5413326205748,5.95,6.39
39975914,5413326205687,7.80,8.49
39975915,5413326205717,4.85,6.49
39975916,5413326202259,4.85,4.99
39975917,5413326202044,3.25,3.99
39975918,5413326202037,3.20,3.79
39975919,5413326194509,2.40,3.19
39975920,5413326194479,2.30,3.09
39975922,5413326214450,10.95,12.99
39975923,5413326197937,1.10,1.19
39975924,5413326197883,3.85,4.59
39975925,5413326197784,3.20,3.79
39975926,5413326213347,7.45,8.39
39975957,5413326204789,5.70,5.39
39975958,5413326194462,2.30,3.09
39975959,5413326214719,23.15,24.39
39975960,5413326197920,1.10,1.19
39975961,5413326204741,5.70,5.39
39975962,5413326204819,6.55,7.79
39975963,5413326203058,4.95,4.59
39975964,5413326195803,0.95,1.29
39975965,5413326207704,7.65,8.29
39975966,5413326195957,1.35,1.69
39975967,5413326195964,1.35,1.79
39975968,5413326207735,7.65,8.29
39975969,5413326195742,3.25,3.99
39975970,5413326212968,12.95,14.39
39975971,5413326194875,4.85,4.99
39975972,5413326195131,4.85,4.99
39975973,5413326194837,4.85,4.99
39975974,5413326205632,7.80,8.49
39975975,5413326197548,3.25,3.99
39975976,5413326197531,3.25,3.99
39975987,5413326202211,4.85,4.99
39975988,5413326197555,3.25,3.99
39975989,5413326197593,3.20,3.79
39975990,5413326202297,4.85,4.99
39975991,5413326206073,4.60,4.89
39975992,5413326206059,4.60,4.89
39975993,5413326202273,4.85,4.99
39976009,5413326198422,1.40,1.79
39976010,5413326206080,4.75,4.99
39976011,5400997735148,1.95,1.99
39976012,5400997735117,1.25,1.29
39976013,5400997735988,4.10,4.09
39976014,5400997735940,3.25,3.19
39976015,5400997686105,63.80,64.99
39976016,5413326198446,1.65,2.39
39976017,5413326198491,1.75,2.49
39976018,5413326203522,4.95,4.59
39976019,5413326203638,3.50,4.29
39976020,5413326203614,4.95,4.59
39976021,5413326203560,4.95,4.59
39976022,5413326203812,4.95,4.59
39976023,5413326203720,5.70,5.39
39976024,5413326203645,3.50,4.29
39976034,5413326206233,16.65,17.99
39976035,5413326191850,5.60,5.89
39976036,5413326191881,5.60,5.89
39976037,5413326203577,4.95,4.59
39976038,5413326196961,2.85,3.49
39976039,5413326197142,2.85,3.49
39976040,5413326206202,16.65,17.99
39976057,5413326202235,4.85,4.99
39976058,5413326206646,7.65,8.29
39976059,5413326192451,3.85,4.59
39976060,5413326206097,4.75,4.99
39976061,5400997735292,1.85,1.99
39976062,5400997735322,2.05,2.19
39976063,5413326202280,4.85,4.99
39976067,5413326191225,3.20,3.79
39976068,5413326211213,9.55,9.79
39976069,5413326191379,4.60,4.89
39976070,5413326191782,5.60,5.89
39976071,5413326191683,4.05,4.79
39976072,5413326191553,3.85,4.59
39976073,5413326191591,4.60,4.89
39976074,5413326191522,3.20,3.79
39976075,5413326191478,3.20,3.79
39976076,5413326205373,6.70,7.09
39976131,5413326191355,4.50,4.79
39976132,5413326191331,4.50,4.79
39976133,5413326206165,16.65,17.99
39976134,5413326191805,5.60,5.89
39976135,5413326191485,3.20,3.79
39976136,5413326191256,3.20,3.79
39976137,5413326211251,9.15,9.39
39976162,5413326191836,5.60,5.89
39976163,5413326191874,5.60,5.89
39976164,5413326211282,8.95,9.99
39976165,5413326191317,3.85,4.59
39976166,5413326191669,4.05,4.79
39976167,5413326191263,3.20,3.79
39976168,5413326201610,2.85,3.49
39976169,5413326205274,4.60,4.89
39976170,5413326201634,2.85,3.49
39976171,5413326207568,6.70,7.09
39976172,5413326209487,6.95,7.49
39976173,5413326209470,6.95,7.49
39976174,5413326192277,3.85,4.59
39976175,5413326192376,4.85,4.99
39976176,5413326192307,3.85,4.59
39976177,5413326194400,2.85,3.49
39976178,5413326201658,2.95,3.59
39976179,5413326201641,2.95,3.59
39976180,5413326210360,12.45,13.09
39976181,5413326205410,8.75,9.09
39976182,5413326206561,16.65,17.99
39976183,5413326192291,3.85,4.59
39976184,5413326194394,2.85,3.49
39976185,5413326207582,6.70,7.09
39976186,5413326201542,2.85,3.49
39976187,5413326206493,7.80,8.49
39976188,5413326191201,3.20,3.79
39976189,5413326206189,16.65,17.99
39976190,5413326206172,16.65,17.99
39976191,5413326191676,4.05,4.79
39976192,5413326191546,3.20,3.79
39976193,5413326205403,7.65,8.29
39976194,5413326191461,3.20,3.79
39976195,5413326191720,4.05,4.79
39976196,5413326205298,4.60,4.89
39976197,5413326206554,16.65,17.99
39976198,5413326201375,3.20,3.79
39976199,5413326201351,2.30,3.09
39976200,5413326201221,3.40,3.99
39976201,5413326201276,6.15,6.79
39976202,5413326201269,5.45,5.89
39976203,5413326201023,1.95,2.85
39976204,5413326201122,2.85,3.49
39976205,5413326200965,3.25,3.99
39976206,5413326200750,2.85,3.49
39976207,5413326200712,2.85,3.49
39976215,5413326202303,4.85,4.99
39976216,5400997735964,7.65,7.59
39976217,5413326206622,7.65,8.29
39976218,5413326191287,3.20,3.79
39976219,5413326191621,3.95,4.69
39976220,5413326191508,3.20,3.79
39976221,5413326191515,3.20,3.79
39976222,5413326191706,4.05,4.79
39976223,5413326205359,6.05,6.49
39976224,5413326191560,3.85,4.59
39976225,5413326191577,3.85,4.59
39976226,5413326191959,4.60,4.89
39976227,5413326192222,3.20,3.79
39976231,5413326191843,5.60,5.89
39976232,5413326191232,3.20,3.79
39976233,5413326211268,9.15,9.39
39976234,5413326191300,3.20,3.79
39976235,5413326206158,16.65,17.99
39976236,5413326191645,3.95,4.69
39976237,5413326191652,4.05,4.79
39976238,5413326191362,4.60,4.89
39976239,5413326191799,5.60,5.89
39976240,5413326191614,3.95,4.69
39976241,5413326191539,3.20,3.79
39976242,5413326191713,4.05,4.79
39976243,5413326205366,6.05,6.49
39976244,5413326191584,4.50,4.79
39976245,5413326201924,2.15,3.09
39976246,5413326210384,14.45,16.19
39976247,5413326206400,7.80,8.49
39976248,5413326210407,13.85,14.89
39976249,5413326192369,4.85,4.99
39976250,5413326206509,7.80,8.49
39976251,5413326201559,2.85,3.49
39976252,5413326206462,7.65,8.29
39976253,5413326206486,7.80,8.49
39976254,5413326207575,6.70,7.09
39976255,5413326201535,2.85,3.49
39976256,5413326201580,3.40,3.99
39976257,5413326201382,3.85,4.59
39976258,5413326209456,6.95,7.49
39976259,5413326204666,6.25,6.09
39976260,5413326201313,2.30,3.09
39976261,5413326209388,6.15,6.79
39976262,5413326209364,6.15,6.79
39976263,5413326201177,4.15,4.79
39976264,5413326204604,4.95,4.59
39976265,5413326201252,4.05,4.79
39976266,5413326204628,8.65,9.99
39976267,5413326201047,2.30,3.09
39976269,5413326199436,2.30,3.09
39976270,5413326200958,3.40,3.99
39976271,5413326209043,5.95,6.39
39976272,5413326199467,3.20,3.79
39976273,5413326209029,5.45,5.89
39976274,5413326209012,5.30,5.59
39976275,5413326202655,3.50,4.29
39976276,5413326213910,28.60,34.79
39976277,5413326213903,24.20,29.99
39976278,5413326198439,1.50,2.19
39976279,5413326195407,2.45,3.20
39976280,5400997735889,2.05,2.09
39976281,5413326203805,4.95,4.59
39976282,5413326203768,5.70,5.39
39976283,5413326203744,5.70,5.39
39976285,5413326203737,5.70,5.39
39976286,5413326203508,4.95,4.59
39976287,5413326203775,5.70,5.39
39976308,5413326201672,2.95,3.59
39976309,5413326210353,12.45,13.09
39976310,5413326201627,2.85,3.49
39976311,5413326206585,16.65,17.99
39976312,5413326206479,7.80,8.49
39976313,5413326201504,4.15,4.79
39976314,5413326192345,4.85,4.99
39976315,5413326194387,2.85,3.49
39976316,5413326194417,2.95,3.59
39976317,5413326209463,6.95,7.49
39976318,5413326200804,2.75,3.69
39976338,5413326202860,3.50,4.29
39976339,5413326212234,15.40,17.79
39976340,5413326213774,20.90,25.79
39976341,5413326202785,3.50,4.29
39976342,5413326202747,3.50,4.29
39976348,5413326201467,4.15,4.79
39976349,5413326201306,2.30,3.09
39976350,5413326201368,2.30,3.09
39976351,5413326204611,5.70,5.39
39976352,5413326209333,6.95,7.49
39976353,5413326209326,6.95,7.49
39976354,5413326201061,2.85,3.49
39976355,5413326209371,6.15,6.79
39976356,5413326201436,2.30,3.09
39976357,5413326201429,2.30,3.09
39976375,5413326211800,4.35,4.99
39976376,5413326211862,3.50,4.09
39976377,5413326212005,6.85,7.79
39976378,5413326191294,3.20,3.79
39976379,5413326191324,4.50,4.79
39976380,5413326211275,8.95,9.99
39976381,5413326191638,3.95,4.69
39976382,5413326191928,4.60,4.89
39976383,5413326210377,12.45,13.09
39976384,5413326205281,2.95,3.59
39976385,5413326192208,2.30,3.09
39976386,5413326194370,2.85,3.49
39976387,5413326201597,3.40,3.99
39976388,5413326212036,9.85,10.99
39976389,5413326207131,5.95,6.39
39976390,5413326207094,4.60,4.89
39976391,5413326211923,7.25,7.89
39976392,5413326212012,7.65,8.59
39976393,5413326206677,4.50,4.79
39976394,5413326207025,4.50,4.79
39976395,5413326193632,2.95,3.59
39976396,5413326193670,2.85,3.49
39976397,5413326206974,4.50,4.79
39976398,5413326197128,2.85,3.49
39976399,5413326203546,4.95,4.59
39976401,5413326197166,2.85,3.49
39976402,5413326197159,2.85,3.49
39976419,5413326191898,5.60,5.89
39976420,5413326211237,9.55,9.79
39976421,5413326209401,6.95,7.49
39976422,5413326209395,6.95,7.49
39976423,5413326201405,2.30,3.09
39976424,5413326201207,4.15,4.79
39976425,5413326201238,4.05,4.79
39976426,5413326201016,2.05,2.90
39976427,5413326200880,4.15,4.79
39976428,5413326200972,3.25,3.99
39976429,5413326199481,3.20,3.79
39976441,5413326206875,4.50,4.79
39976442,5413326206936,4.50,4.79
39976443,5413326201146,2.85,3.49
39976444,5413326201139,2.85,3.49
39976445,5413326200927,4.15,4.79
39976446,5413326200989,5.45,5.89
39976447,5413326200682,2.85,3.49
39976448,5413326200897,4.15,4.79
39976454,5413326201245,4.05,4.79
39976455,5413326201085,3.20,3.79
39976456,5413326201054,2.30,3.09
39976457,5413326204550,3.50,4.29
39976458,5413326200699,2.85,3.49
39976459,5413326209265,7.65,8.29
39976460,5413326200859,2.75,3.69
39976464,5413326201573,3.40,3.99
39976465,5413326192352,4.85,4.99
39976466,5413326201528,2.30,3.09
39976467,5413326204659,5.70,5.39
39976468,5413326201184,4.15,4.79
39976469,5413326204635,8.95,8.89
39976470,5413326201108,4.50,4.79
39976471,5413326200903,4.15,4.79
39976472,5413326209357,6.15,6.79
39976473,5413326201191,4.15,4.79
39976512,5413326201078,2.85,3.49
39976513,5413326204574,6.55,7.79
39976514,5413326200675,2.30,3.09
39976515,5413326200668,2.30,3.09
39976516,5413326200729,2.85,3.49
39976517,5413326209302,7.80,8.49
39976518,5413326204260,2.75,3.69
39976524,5413326200941,3.40,3.99
39976525,5413326204581,6.55,7.79
39976526,5413326204567,5.70,5.39
39976527,5413326200781,2.50,2.99
39976528,5413326200811,2.85,3.49
39976529,5413326200828,2.85,3.49
39976530,5413326204277,3.50,4.29
39976531,5413326209036,5.95,6.39
39976532,5413326199412,2.30,3.09
39976533,5413326214382,22.15,23.49
39976543,5413326202921,4.95,4.59
39976550,5413326200996,6.15,6.79
39976551,5413326199429,2.30,3.09
39976552,5413326200651,2.30,3.09
39976553,5413326200774,3.85,4.59
39976554,5413326200743,2.85,3.49
39976555,5413326213767,18.60,22.89
39976556,5413326202792,3.50,4.29
39976557,5413326202761,3.50,4.29
39976558,5413326202716,3.50,4.29
39976559,5413326202709,3.50,4.29
39976560,5413326202952,5.70,5.39
39976561,5413326202891,3.60,4.49
39976562,5413326212210,11.85,12.69
39976563,5413326211763,4.35,4.99
39976566,5413326209005,5.45,5.89
39976567,5413326209289,7.65,8.29
39976568,5413326199399,1.95,2.85
39976569,5413326214368,16.30,17.19
39976570,5413326214375,20.90,21.99
39976571,5413326199443,3.20,3.79
39976572,5413326213798,25.25,31.99
39976573,5413326202822,3.50,4.29
39976574,5413326211893,5.05,5.55
39976575,5413326211824,4.75,5.49
39976576,5413326211855,6.45,6.89
39976577,5413326212111,10.55,11.39
39976578,5413326206707,4.50,4.79
39976579,5413326206745,4.50,4.79
39976580,5413326193649,2.85,3.49
39976581,5413326206813,4.50,4.79
39976582,5413326207070,6.05,6.49
39976592,5413326202808,3.50,4.29
39976624,5413326213934,20.90,24.49
39976625,5413326202662,3.50,4.29
39976626,5413326212203,10.55,11.59
39976627,5413326212227,12.85,13.99
39976628,5413326211756,4.35,4.99
39976629,5413326202754,3.50,4.29
39976634,5413326212173,13.20,14.85
39976635,5413326212029,8.75,9.69
39976636,5413326206738,5.30,5.59
39976637,5413326212104,9.55,10.39
39976638,5413326207148,6.05,6.49
39976639,5413326207100,4.60,4.89
39976640,5413326206783,4.50,4.79
39976644,5413326202945,5.70,5.39
39976645,5413326202884,3.50,4.29
39976646,5413326212166,11.65,12.99
39976658,5413326211794,4.35,4.99
39976659,5413326202679,3.60,4.49
39976669,5413326209050,5.35,5.69
39976670,5413326200705,2.85,3.49
39976671,5413326200866,3.20,3.79
39976672,5413326213811,17.25,20.99
39976673,5413326204307,6.15,6.29
39976674,5413326204291,6.25,6.09
39976678,5413326191867,5.60,5.89
39976679,5413326191904,5.60,5.89
39976680,5413326206219,16.65,17.99
39976681,5413326191249,3.20,3.79
39976682,5413326191218,3.20,3.79
39976683,5413326191812,5.60,5.89
39976684,5413326191492,3.20,3.79
39976685,5413326199498,3.20,3.79
39976686,5413326213750,16.50,20.29
39976687,5413326202839,3.50,4.29
39976688,5413326202778,3.50,4.29
39976689,5413326202693,3.50,4.29
39976690,5413326202907,4.95,4.59
39976691,5413326202846,3.50,4.29
39976705,5413326212043,12.10,13.49
39976706,5413326193540,2.40,3.19
39976707,5413326193359,2.30,3.09
39976708,5413326193328,2.30,3.09
39976709,5413326193236,2.40,3.19
39976710,5413326212159,9.85,10.49
39976711,5413326212319,6.05,6.59
39976712,5413326212388,6.95,7.59
39976713,5413326212463,9.15,9.69
39976714,5413326212500,12.65,14.39
39976715,5413326191270,3.20,3.79
39976716,5413326191942,4.60,4.89
39976717,5413326191935,4.60,4.89
39976718,5413326210414,14.45,16.19
39976719,5413326205380,6.85,7.29
39976720,5413326205267,4.60,4.89
39976721,5413326205243,3.95,4.69
39976722,5413326205304,4.60,4.89
39976723,5413326202105,2.85,3.49
39976724,5413326201665,2.95,3.59
39976730,5413326202938,4.95,4.59
39976731,5413326206684,5.30,5.59
39976732,5413326207117,5.95,6.39
39976733,5413326207032,4.50,4.79
39976734,5413326206998,4.50,4.79
39976735,5413326207155,7.80,8.49
39976736,5413326207520,7.65,8.29
39976737,5413326194172,3.25,3.99
39976738,5413326207483,6.70,7.09
39976739,5413326207438,5.30,5.59
39976740,5413326193946,3.20,3.79
39976743,5413326211848,6.05,6.99
39976748,5413326212258,20.25,21.39
39976749,5413326212586,9.55,10.99
39976750,5413326212487,10.55,11.59
39976751,5413326210391,14.45,16.19
39976752,5413326205892,6.70,7.09
39976753,5413326205236,3.95,4.69
39976754,5413326192314,3.95,4.69
39976755,5413326207551,6.70,7.09
39976756,5413326201481,4.15,4.79
39976757,5413326206578,16.65,17.99
39976758,5413326192284,3.85,4.59
39976759,5413326206455,7.80,8.49
39976760,5413326201498,4.15,4.79
39976765,5413326206929,4.50,4.79
39976766,5413326193724,3.20,3.79
39976768,5413326193700,2.85,3.49
39976769,5413326193311,2.40,3.19
39976770,5413326193274,2.30,3.09
39976771,5413326211947,10.45,11.59
39976792,5413326194028,3.20,3.79
39976793,5413326193991,3.20,3.79
39976800,5413326202976,6.25,6.09
39976801,5413326202815,3.60,4.49
39976802,5413326202914,4.95,4.59
39976803,5413326211954,11.35,12.59
39976804,5413326212562,7.25,8.29
39976805,5413326212425,9.85,10.99
39976806,5413326212432,10.95,11.99
39976807,5413326212494,11.15,12.99
39976808,5413326212654,18.70,20.59
39976809,5413326212395,7.65,8.69
39976810,5413326212647,13.35,14.59
39976811,5413326207360,5.30,5.59
39976812,5413326207346,6.05,6.49
39976817,5413326193625,2.85,3.49
39976818,5413326193595,2.30,3.09
